KIDS,PERINSCQ,FDHOMECQ,UTILCQ
0.0,204.8,346.6667,270.0
0.0,755.4167,996.6667,497.0
0.0,106.8,108.3333,375.0
1.0,459.0,281.6667,631.0
1.0,207.1667,433.3333,230.0
1.0,1386.8142,650.0,373.0
1.0,2833.8333,736.6667,643.0
1.0,236.9167,771.3333,299.0
0.0,884.8142,216.6667,99.0
0.0,5.0833,130.0,20.0
0.0,510.0833,216.6667,432.0
0.0,352.5,277.0,315.0
0.0,0.0,173.3333,95.3333
1.0,1556.75,450.6667,374.0
0.0,331.5,325.0,673.0
0.0,49.0,332.3333,351.0
0.0,0.0,390.0,229.0
0.0,279.8333,346.6667,360.0
1.0,286.6833,1408.3333,490.0
0.0,0.0,368.3333,318.0
0.0,447.0667,736.6667,667.0
0.0,0.0,173.3333,235.0
1.0,1937.8333,866.6667,345.0
0.0,838.5,281.6667,587.0
0.0,0.0,130.0,387.0
0.0,318.75,433.3333,335.0
1.0,594.3833,601.0,435.0
0.0,945.5833,216.6667,468.3333
0.0,107.2667,195.0,330.0
1.0,752.3333,1061.6667,528.0
0.0,357.3333,346.6667,384.0
1.0,5901.2419,1841.6667,362.0
1.0,210.8333,173.3333,147.0
0.0,0.0,173.3333,199.0
0.0,1315.3142,719.3333,132.0
0.0,0.0,346.6667,185.0
0.0,637.5,468.0,531.0
1.0,0.0,303.3333,290.0
0.0,510.0,325.0,405.0
1.0,796.9167,411.6667,676.0
1.0,459.0,953.3333,276.0
0.0,242.25,238.3333,226.0
0.0,0.0,476.6667,331.0
0.0,0.0,411.6667,534.0
0.0,471.8333,390.0,275.0
0.0,0.0,130.0,480.0
0.0,450.0,1984.6667,257.0
1.0,517.2667,975.0,695.0
0.0,0.0,346.6667,384.0
1.0,561.0,498.3333,574.0
0.0,382.5,346.6667,145.0
0.0,986.4833,325.0,651.0
0.0,3304.1667,303.3333,143.0
0.0,0.0,390.0,280.0
0.0,86.0833,736.6667,75.0
0.0,1329.2834,186.3333,238.0
0.0,0.0,398.6667,92.0
1.0,184.9167,433.3333,170.0
0.0,44.0,238.3333,556.0
0.0,0.0,233.3333,344.0
1.0,159.4167,346.6667,190.0
0.0,0.0,715.0,0.0
1.0,603.1667,346.6667,227.0
0.0,1262.3642,801.6667,218.0
0.0,0.0,173.3333,192.0
0.0,248.6667,520.0,276.0
0.0,0.0,325.0,161.0
1.0,0.0,788.6667,161.0
0.0,0.0,108.3333,0.0
1.0,388.9167,758.3333,626.0
0.0,589.3334,130.0,258.0
1.0,1449.2475,1213.3333,230.0
0.0,229.3167,520.0,345.0
0.0,294.1667,858.0,325.0
0.0,0.0,234.0,30.0
0.0,306.0,86.6667,135.0
1.0,151.0,563.6667,300.0
0.0,0.0,130.0,176.0
0.0,61.4167,499.6667,340.0
0.0,0.0,325.0,232.0
0.0,0.0,43.3333,31.0
0.0,531.0,390.0,613.0
0.0,497.25,368.3333,164.0
0.0,871.0167,390.0,444.0
0.0,121.1667,216.6667,279.0
1.0,836.9,702.0,425.0
0.0,0.0,216.6667,67.0
1.0,624.75,975.0,518.0
1.0,1007.2975,910.0,23.0
0.0,1515.3142,108.3333,458.0
1.0,368.5333,563.6667,570.0
1.0,1617.6667,606.6667,435.0
1.0,351.0,390.0,283.0
0.0,0.0,78.0,415.0
0.0,363.8167,216.6667,209.0
0.0,0.0,286.0,330.0
0.0,0.0,108.3333,222.0
0.0,0.0,468.0,612.0
1.0,210.5833,195.0,366.0
1.0,873.7833,585.0,688.0
0.0,573.75,411.6667,790.0
0.0,753.4167,316.3333,381.0
1.0,517.6833,346.6667,376.0
1.0,599.25,195.0,269.0
0.0,0.0,108.3333,236.0
1.0,318.75,433.3333,391.0
0.0,0.0,344.0,255.0
1.0,2269.6284,650.0,910.0
0.0,18.0,238.3333,307.0
1.0,43.5,433.3333,290.0
0.0,0.0,130.0,456.0
0.0,229.5,99.6667,148.0
1.0,54.5333,0.0,62.0
0.0,1850.0,863.3333,362.0
0.0,1234.6475,541.6667,591.0
0.0,7.6667,216.6667,240.0
0.0,124.95,433.3333,412.0
0.0,46.0,823.3333,389.0
0.0,0.0,866.6667,208.0
1.0,159.4167,312.0,39.0
0.0,214.1667,260.0,210.0
0.0,414.2833,411.6667,550.0
1.0,0.0,411.6667,295.0
0.0,63.75,130.0,140.0
0.0,516.4167,520.0,206.0
1.0,303.3333,238.3333,447.0
1.0,823.3334,953.3333,331.0
0.0,819.9167,238.3333,355.0
1.0,76.5,433.3333,357.6667
0.0,0.0,281.6667,5.0
0.0,334.8333,563.3333,555.0
1.0,541.9167,541.6667,472.0
1.0,563.9333,1083.3333,258.0
0.0,364.2167,390.0,284.3333
0.0,0.0,216.6667,364.0
0.0,528.4333,216.6667,269.0
0.0,140.3333,65.0,165.0
0.0,893.7833,377.0,425.0
0.0,509.8167,650.0,493.3333
0.0,0.0,260.0,276.0
0.0,509.1,43.3333,278.0
0.0,803.6333,1191.6667,192.0
1.0,286.6,541.6667,236.0
0.0,345.0833,260.0,193.0
0.0,1850.1667,632.6667,274.0
1.0,1060.3334,650.0,449.0
0.0,911.3475,374.6667,300.0
0.0,0.0,650.0,585.0
0.0,0.0,433.3333,170.0
0.0,0.0,108.3333,327.0
1.0,255.0,368.3333,302.0
0.0,138.3,324.3333,169.0
0.0,1980.5,86.6667,141.0
0.0,401.6667,368.3333,293.0
1.0,1173.0,476.6667,540.0
0.0,0.0,164.6667,42.6667
0.0,69.1167,780.0,432.0
0.0,98.5333,216.6667,619.0
1.0,153.0,845.0,347.0
0.0,384.0167,303.3333,232.0
0.0,583.5333,628.3333,346.6667
0.0,0.0,225.3333,186.0
0.0,1168.75,346.6667,381.0
0.0,414.4167,173.3333,111.3333
0.0,0.0,130.0,349.0
0.0,884.8142,260.0,329.0
1.0,20.4167,260.0,170.0
0.0,0.0,541.6667,402.0
0.0,0.0,203.0,40.0
1.0,159.4167,368.3333,373.0
1.0,732.4167,563.3333,285.0
1.0,459.0,1300.0,420.0
1.0,89.25,780.0,263.0
1.0,285.5833,541.6667,270.0
0.0,1203.5642,1148.3333,688.0
0.0,0.0,0.0,0.0
0.0,1010.0,260.0,175.0
0.0,0.0,390.0,10.3333
0.0,880.0,476.6667,243.0
1.0,1230.5,650.0,491.0
0.0,127.5,108.3333,0.0
0.0,41.3667,267.0,20.0
1.0,217.65,108.3333,300.0
0.0,363.4167,433.3333,180.0
1.0,217.3,520.0,450.0
0.0,197.6667,823.3333,375.0
0.0,0.0,0.0,0.0
1.0,470.65,669.0,690.0
0.0,0.0,216.6667,932.0
0.0,0.0,203.0,356.0
0.0,77.0667,173.3333,199.0
1.0,645.4,671.6667,866.0
1.0,115.0833,563.6667,222.0
1.0,610.75,325.0,289.0
1.0,699.1833,758.3333,775.0
0.0,153.0,411.6667,190.0
0.0,431.5833,195.0,217.0
0.0,508.0167,476.6667,112.0
0.0,255.0,151.6667,110.0
1.0,633.1,541.6667,511.0
0.0,0.0,238.3333,339.0
1.0,140.25,433.3333,350.0
0.0,870.3833,260.0,383.0
1.0,406.3333,368.3333,518.0
1.0,316.6167,476.6667,287.0
0.0,165.75,693.3333,130.0
0.0,0.0,411.6667,583.0
1.0,165.6,736.6667,214.0
0.0,338.5833,433.3333,150.0
1.0,418.35,281.6667,231.0
1.0,805.3,473.0,430.0
1.0,1323.0809,823.3333,355.0
0.0,297.9167,411.6667,389.0
0.0,273.5167,411.6667,427.0
0.0,267.75,173.3333,376.0
1.0,159.4167,294.6667,62.0
0.0,48.2333,0.0,0.0
0.0,1314.0,498.3333,263.0
0.0,0.0,216.6667,346.0
1.0,293.25,780.0,381.3333
0.0,455.8833,374.6667,446.0
0.0,1094.4167,238.3333,123.0
0.0,81.5667,203.0,120.0
1.0,19.1667,260.0,191.0
0.0,76.5,195.0,167.0
0.0,306.0,433.3333,254.0
0.0,609.6167,476.6667,275.0
1.0,656.6667,498.3333,561.0
1.0,0.0,628.3333,306.0
1.0,31.9167,216.6667,225.0
0.0,818.9167,316.6667,500.0
0.0,150.0,368.3333,150.0
0.0,82.9167,173.3333,104.0
1.0,262.45,544.0,183.0
0.0,924.4,1408.3333,630.0
0.0,238.4167,390.0,993.0
1.0,487.1,897.0,555.0
0.0,156.75,325.0,151.0
1.0,351.7333,346.6667,430.0
0.0,1252.8333,650.0,1142.0
0.0,1181.1167,1950.0,716.0
1.0,146.6667,195.0,190.0
0.0,949.4167,309.0,634.0
0.0,884.8142,433.3333,436.0
0.0,1408.0,520.0,610.0
1.0,1245.3309,2253.3333,288.0
0.0,236.4,390.0,366.0
0.0,0.0,520.0,683.0
0.0,1190.6667,650.0,523.0
1.0,284.7833,238.3333,334.0
0.0,328.25,719.3333,469.0
0.0,0.0,260.0,369.0
0.0,0.0,433.3333,253.0
1.0,1761.5,1950.0,759.0
0.0,803.3334,693.3333,518.0
1.0,3299.6284,6066.6667,813.0
1.0,636.4666,1646.6667,80.0
0.0,0.0,667.3333,174.0
0.0,602.3666,780.0,1020.0
0.0,743.3334,260.0,408.0
1.0,553.0,1170.0,861.0
0.0,453.6334,1300.0,549.0
1.0,331.5,650.0,580.0
1.0,1477.0,2253.3333,1109.0
0.0,703.8334,910.0,560.0
0.0,0.0,364.0,503.0
0.0,0.0,390.0,514.0
1.0,765.0,69.3333,516.0
1.0,561.1666,346.6667,131.0
1.0,255.0,780.0,250.0
0.0,0.0,693.3333,558.0
0.0,994.6666,676.0,1024.6667
0.0,1748.3332,866.6667,934.0
1.0,1020.0,2166.6667,623.0
1.0,358.0,823.3333,799.0
0.0,540.0,736.6667,332.0
1.0,516.5,424.6667,526.0
1.0,892.5,823.3333,245.0
1.0,318.8334,1300.0,110.0
0.0,0.0,866.6667,337.0
0.0,300.4666,866.6667,470.0
0.0,2201.095,866.6667,965.0
0.0,0.0,606.6667,664.0
0.0,841.5,433.3333,667.0
0.0,311.1666,476.6667,435.0
0.0,541.1666,312.0,361.0
1.0,1274.1666,910.0,1098.0
0.0,548.3334,416.0,870.0
0.0,2101.3334,1083.3333,554.0
0.0,840.7334,1277.3333,661.0
1.0,1252.1666,650.0,827.0
0.0,3021.895,424.6667,780.0
0.0,1342.3334,1716.0,374.0
1.0,525.5,1040.0,1304.0
0.0,82.6,736.6667,254.0
0.0,854.2,780.0,474.0
0.0,991.9,303.3333,620.0
1.0,737.1334,303.3333,631.0
0.0,0.0,3900.0,765.0
0.0,1031.7666,910.0,642.0
1.0,7241.3332,1516.6667,487.0
0.0,290.5666,823.3333,560.0
0.0,0.0,693.3333,1022.0
0.0,2176.6666,1820.0,426.3333
1.0,63.8334,433.3333,240.0
1.0,191.3334,892.6667,212.0
1.0,49.1666,1083.3333,2097.0
0.0,382.6666,840.6667,953.0
0.0,614.4666,749.3333,721.0
0.0,390.0,433.3333,971.0
1.0,163.1666,606.6667,949.0
1.0,561.0,1300.0,840.0
1.0,243.3334,1083.3333,374.0
0.0,462.3666,546.0,580.0
0.0,1222.0334,1126.6667,80.0
0.0,191.3334,346.6667,542.0
1.0,1128.6666,736.6667,290.0
0.0,1263.6666,823.3333,961.0
1.0,738.1666,910.0,778.0
1.0,1083.8334,1603.3333,940.0
0.0,966.8334,476.6667,756.0
0.0,0.0,173.3333,120.0
0.0,0.0,488.6667,789.0
0.0,704.1666,346.6667,237.0
0.0,191.3334,173.3333,154.0
0.0,7094.6284,433.3333,658.0
1.0,283.3334,1300.0,556.0
1.0,447.8666,2166.6667,544.0
1.0,1673.1,953.3333,636.6667
0.0,1655.5,433.3333,380.0
0.0,174.1,488.6667,311.0
1.0,1988.4334,2160.0,1027.0
1.0,307.6,1473.3333,890.0
0.0,1522.7334,780.0,794.0
1.0,508.3666,970.6667,684.0
0.0,337.3,1170.0,483.0
0.0,870.0,733.3333,617.0
1.0,908.5,866.6667,897.0
0.0,221.7,606.6667,638.0
0.0,0.0,710.6667,28.0
0.0,1962.1666,520.0,343.0
0.0,0.0,606.6667,521.0
0.0,2060.895,303.3333,683.0
0.0,469.1666,433.3333,1164.0
0.0,1462.2,1733.3333,150.0
0.0,1655.7,1551.3333,434.0
0.0,625.5,433.3333,440.0
0.0,3040.9618,1083.3333,2017.0
0.0,0.0,780.0,507.0
0.0,1483.2334,745.3333,350.0
0.0,265.4334,476.6667,0.0
1.0,1777.4666,1040.0,860.0
0.0,215.6334,563.3333,312.0
0.0,1382.5,346.6667,310.0
1.0,2938.795,1300.0,2344.0
0.0,410.0666,866.6667,632.0
0.0,0.0,780.0,70.0
0.0,395.3334,866.6667,380.0
0.0,0.0,346.6667,584.0
1.0,122.3334,866.6667,763.0
0.0,3445.5,2383.3333,780.0
0.0,990.6,693.3333,256.3333
0.0,1769.6284,594.6667,1345.0
0.0,1464.8334,866.6667,645.0
1.0,7.3334,1040.0,80.0
0.0,1309.8334,813.3333,871.0
0.0,325.6666,693.3333,1629.0
1.0,2589.3284,1071.6667,826.0
0.0,1894.1666,606.6667,314.0
0.0,0.0,407.3333,596.0
1.0,573.8334,260.0,690.0
0.0,0.0,488.6667,502.0
0.0,650.3334,693.3333,537.0
0.0,701.3334,390.0,510.0
0.0,153.0,953.3333,320.0
1.0,684.1,910.0,302.0
0.0,331.5,693.3333,1100.0
0.0,75.0,780.0,815.0
0.0,2056.3334,650.0,650.0
0.0,522.0,946.6667,1075.0
0.0,1769.6284,2340.0,2174.0
0.0,1917.4618,1083.3333,1100.0
0.0,5335.1668,520.0,1002.0
0.0,127.5,260.0,170.0
0.0,1577.9668,303.3333,530.0
0.0,264.5,520.0,261.0
1.0,1541.4668,866.6667,840.0
0.0,535.0,242.6667,90.0
1.0,854.3334,1213.3333,840.0
1.0,483.1666,693.3333,338.6667
1.0,510.0,953.3333,1746.0
0.0,1147.5,0.0,662.0
0.0,1769.6284,1516.6667,485.0
0.0,1011.9,749.3333,1050.0
0.0,1224.2334,866.6667,118.0
1.0,1200.6,693.3333,783.0
1.0,344.3334,1170.0,512.0
0.0,337.8334,346.6667,778.0
0.0,0.0,866.6667,1661.0
0.0,0.0,216.6667,80.0
1.0,0.0,1300.0,895.0
0.0,840.3,589.3333,748.0
0.0,1452.8334,1300.0,2842.0
1.0,17.8334,953.3333,908.0
0.0,417.7,650.0,360.0
1.0,7190.809,719.3333,2475.0
1.0,861.3334,658.6667,650.0
0.0,814.0,866.6667,1054.0
0.0,732.0,1300.0,930.0
0.0,2436.6666,1083.3333,1407.0
1.0,803.3334,346.6667,336.0
1.0,382.5,650.0,300.0
0.0,0.0,520.0,552.0
1.0,1769.6284,996.6667,795.0
1.0,1769.6284,1820.0,585.0
1.0,0.0,1430.0,277.0
0.0,1909.1334,936.0,900.0
1.0,1394.0332,866.6667,1268.0
0.0,0.0,693.3333,386.0
1.0,1800.295,2166.6667,1325.0
0.0,930.8666,823.3333,692.0
0.0,0.0,260.0,684.0
0.0,0.0,563.3333,915.6667
1.0,2148.6668,693.3333,912.0
0.0,0.0,173.3333,1075.0
0.0,0.0,650.0,440.0
1.0,510.0,1300.0,713.0
0.0,17.1666,130.0,0.0
1.0,953.7,1300.0,1455.0
1.0,0.0,1256.6667,481.0
1.0,587.0,1127.3333,350.0
1.0,318.8334,866.6667,682.0
1.0,7564.6668,537.3333,1025.0
1.0,880.5,1603.3333,430.0
0.0,53.5,374.6667,520.0
0.0,1769.6284,3900.0,1082.0
0.0,0.0,346.6667,588.0
0.0,229.5,736.6667,520.0
0.0,0.0,260.0,0.0
0.0,245.1666,173.3333,526.0
0.0,0.0,433.3333,70.0
0.0,108.3334,364.0,620.0
0.0,1101.8334,780.0,481.0
1.0,732.2666,1430.0,392.0
0.0,0.0,260.0,106.0
0.0,0.0,268.6667,66.0
1.0,637.5,854.6667,870.0
1.0,373.8334,866.6667,1020.0
0.0,0.0,390.0,250.0
0.0,50.0,320.6667,502.0
0.0,2275.0,1560.0,932.0
0.0,1257.0,320.6667,500.0
0.0,1558.5,216.6667,600.0
0.0,1560.8334,1300.0,762.0
0.0,1305.2334,3057.0,760.0
0.0,1160.3334,528.6667,412.0
0.0,828.4,476.6667,514.0
0.0,2391.795,823.3333,780.0
1.0,267.8334,390.0,180.0
0.0,0.0,260.0,358.0
0.0,54.0,260.0,93.0
0.0,0.0,130.0,852.0
0.0,1275.0,1386.6667,572.0
1.0,5232.0,1560.0,1310.0
0.0,454.3,693.3333,760.0
0.0,0.0,1300.0,400.0
1.0,2938.1666,1406.6667,713.0
0.0,1147.5,736.6667,1412.0
1.0,1222.3332,506.6667,594.0
0.0,631.1666,520.0,210.0
0.0,265.9334,1170.0,210.0
0.0,0.0,2080.0,368.0
0.0,1198.6666,390.0,658.0
1.0,0.0,866.6667,1050.0
0.0,0.0,745.3333,324.0
0.0,172.1666,346.6667,0.0
1.0,1183.4666,1126.6667,938.0
0.0,191.3334,260.0,380.0
0.0,0.0,693.3333,525.0
0.0,436.0334,216.6667,735.0
0.0,179.6,866.6667,572.0
0.0,31.8334,303.3333,0.0
1.0,1480.0,1386.6667,1193.0
0.0,336.6666,1116.6667,550.0
0.0,1489.0,606.6667,272.0
1.0,184.8334,996.6667,316.0
0.0,1047.0334,433.3333,587.0
0.0,401.3666,1560.0,690.0
0.0,0.0,112.6667,246.0
1.0,146.9334,0.0,949.0
0.0,0.0,303.3333,420.0
1.0,854.3334,1300.0,1120.0
0.0,1581.8334,924.6667,807.0
0.0,0.0,433.3333,60.0
0.0,0.0,953.3333,820.0
1.0,683.3334,866.6667,575.0
1.0,0.0,866.6667,560.0
1.0,1393.6332,693.3333,1376.0
1.0,318.1666,606.6667,180.0
1.0,229.5,676.0,207.0
0.0,1082.6666,476.6667,362.0
0.0,12117.1504,520.0,478.0
1.0,118.1666,520.0,107.0
0.0,3709.8334,996.6667,610.0
0.0,0.0,1213.3333,370.0
0.0,0.0,736.6667,630.0
0.0,216.8334,277.3333,438.0
0.0,1769.6284,866.6667,1087.0
0.0,6764.5,624.0,1061.0
0.0,64.0,1516.6667,1660.0
0.0,11905.8172,520.0,1458.0
0.0,38.0,1083.3333,773.0
1.0,1839.1334,1343.3333,831.0
0.0,0.0,407.3333,200.0
0.0,0.0,606.6667,315.0
0.0,1316.2,1516.6667,466.0
0.0,102.0,303.3333,275.0
1.0,63.8334,650.0,307.0
0.0,445.0666,563.3333,884.0
1.0,888.1668,953.3333,660.0
0.0,153.0,260.0,230.0
0.0,33.1666,346.6667,491.0
0.0,382.5,471.3333,456.0
1.0,446.3334,719.3333,488.0
0.0,650.3334,520.0,992.0
0.0,198.8334,112.6667,240.0
0.0,1769.6284,1300.0,956.0
1.0,612.7666,953.3333,930.0
0.0,574.6,953.3333,695.0
0.0,315.4334,736.6667,166.0
0.0,0.0,736.6667,476.0
0.0,197.5666,488.6667,721.0
0.0,0.0,303.3333,520.0
0.0,1797.6666,3507.6667,821.0
0.0,0.0,0.0,124.0
0.0,1974.895,173.3333,406.0
1.0,2826.0,1083.3333,1115.0
0.0,637.5,476.6667,181.0
0.0,1447.1668,1386.6667,878.0
0.0,0.0,346.6667,615.3333
1.0,1779.795,1733.3333,1140.0
0.0,0.0,260.0,298.0
0.0,1520.0,1040.0,360.0
0.0,130.0,745.3333,904.0
1.0,1093.6668,1473.3333,800.0
0.0,0.0,433.3333,523.0
0.0,484.5,433.3333,266.0
1.0,3594.5,953.3333,455.0
0.0,1087.2666,606.6667,488.0
0.0,696.6334,693.3333,668.0
0.0,739.6666,216.6667,534.0
0.0,4235.8334,1300.0,952.0
0.0,189.8666,0.0,320.0
0.0,1008.4334,433.3333,280.0
1.0,635.1668,650.0,445.0
0.0,769.6666,780.0,380.0
0.0,167.0,650.0,633.0
0.0,0.0,260.0,493.0
0.0,0.0,1126.6667,862.0
1.0,191.3334,216.6667,170.0
0.0,25.5,10.0,0.0
0.0,70.1666,797.3333,793.0
1.0,586.5,520.0,1150.0
1.0,548.3334,1300.0,766.0
0.0,476.8334,476.6667,120.0
0.0,89.3334,953.3333,735.0
0.0,2332.3334,5971.3333,776.0
0.0,0.0,260.0,200.0
0.0,433.5,650.0,828.0
0.0,0.0,390.0,130.0
0.0,357.5334,246.6667,289.0
1.0,0.0,3033.3333,540.0
1.0,268.7,563.3333,573.3333
0.0,1155.5,501.6667,558.6667
0.0,3251.8334,910.0,899.0
0.0,102.0,780.0,1307.0
0.0,20.3334,606.6667,380.0
0.0,1552.6334,476.6667,1792.0
1.0,5985.8334,1343.3333,865.0
1.0,2515.5,650.0,440.0
0.0,0.0,996.6667,1429.0
0.0,1221.1666,1083.3333,780.0
0.0,876.3,1213.3333,909.0
1.0,331.0334,1300.0,1288.0
1.0,573.8334,1300.0,644.0
0.0,0.0,130.0,371.0
1.0,140.3334,866.6667,342.0
1.0,2008.5,1603.3333,837.0
0.0,1471.7334,2713.3333,510.0
1.0,1354.0334,946.0,725.0
0.0,0.0,0.0,0.0
0.0,1211.3334,1126.6667,776.0
0.0,1769.6284,1733.3333,2133.0
1.0,1264.5334,2166.6667,1124.0
0.0,1595.6666,410.0,370.0
1.0,1291.6,1300.0,1670.0
0.0,0.0,390.0,209.0
0.0,349.5,762.6667,522.0
0.0,0.0,303.3333,610.0
1.0,3099.3332,1303.0,925.6667
0.0,829.0334,780.0,461.0
0.0,165.8334,86.6667,0.0
0.0,12373.6122,520.0,2678.0
1.0,408.0,2383.3333,358.0
0.0,892.5,1473.3333,1197.0
1.0,1912.0,1170.0,608.0
0.0,0.0,1040.0,97.0
1.0,637.5,1256.6667,495.0
1.0,425.4,433.3333,942.0
0.0,408.0,260.0,80.0
0.0,0.0,1820.0,90.0
0.0,446.3334,1742.0,1707.0
1.0,0.0,563.3333,360.0
0.0,2048.6334,1820.0,963.0
1.0,820.4,1269.3333,1134.0
1.0,880.5,1126.6667,903.0
0.0,77.9666,260.0,390.0
1.0,7.6666,346.6667,543.0
0.0,0.0,346.6667,160.0
1.0,2036.6666,1490.0,1510.0
0.0,1290.3334,693.3333,1209.0
1.0,127.5,736.6667,820.0
0.0,236.7334,520.0,343.0
0.0,0.0,749.3333,674.0
0.0,1096.5,780.0,893.0
1.0,448.5,1786.6667,634.0
0.0,334.8334,346.6667,195.0
1.0,2369.5,780.0,1265.0
1.0,2757.095,1386.6667,1167.0
0.0,2963.4618,476.6667,1198.0
1.0,0.0,563.3333,368.0
1.0,429.7666,780.0,591.0
1.0,573.8334,780.0,899.0
0.0,0.0,520.0,667.0
1.0,535.5,390.0,485.0
0.0,24.0,173.3333,120.0
1.0,75.7666,693.3333,916.0
0.0,0.0,406.0,0.0
0.0,255.0,1126.6667,910.0
0.0,3505.4618,650.0,647.0
1.0,434.3334,1300.0,1260.0
0.0,153.0,104.0,430.0
1.0,1109.3334,1300.0,1090.0
0.0,858.3334,1083.3333,1385.0
0.0,160.3,0.0,666.0
0.0,704.7666,0.0,216.0
0.0,0.0,693.3333,505.0
0.0,248.0,780.0,587.0
0.0,1075.1,780.0,272.0
1.0,1915.2,1202.0,1800.0
1.0,2539.0,346.6667,926.0
1.0,1020.0,693.3333,720.0
1.0,599.3334,866.6667,676.6667
0.0,638.2,953.3333,858.0
1.0,318.8334,546.0,624.0
1.0,2847.1284,1560.0,1020.0
0.0,636.6666,260.0,390.0
1.0,1355.1666,1386.6667,810.0
0.0,173.6666,303.3333,280.0
0.0,892.5,1386.6667,310.0
0.0,683.3334,520.0,560.0
0.0,419.3,866.6667,330.0
1.0,629.6666,1213.3333,950.0
0.0,453.0,3986.6667,777.0
0.0,0.0,390.0,909.0
0.0,184.0,749.3333,589.0
1.0,0.0,1430.0,505.0
0.0,969.9334,823.3333,400.0
0.0,5241.3334,823.3333,1055.0
0.0,648.8,112.6667,686.0
0.0,39.0,702.0,703.0
1.0,535.5,390.0,479.0
1.0,12590.0902,3900.0,1490.0
0.0,765.0,476.6667,381.0
0.0,1116.5,2600.0,784.0
1.0,0.0,1126.6667,260.0
1.0,204.0,1213.3333,1213.0
0.0,1240.9666,606.6667,388.0
1.0,148.8666,563.3333,530.0
0.0,1513.1666,650.0,720.0
0.0,0.0,910.0,300.0
1.0,794.3666,1126.6667,1065.0
0.0,1252.2666,520.0,161.0
0.0,2165.6284,823.3333,1547.0
0.0,0.0,234.0,852.0
1.0,865.2,1386.6667,410.0
0.0,701.4,1300.0,1823.0
0.0,701.3334,433.3333,701.0
0.0,216.8334,476.6667,432.0
0.0,701.3334,1126.6667,871.0
1.0,2204.6284,1473.3333,595.0
1.0,1007.3334,866.6667,519.0
0.0,0.0,1040.0,455.0
0.0,650.3334,606.6667,1176.0
0.0,0.0,406.0,262.0
0.0,1011.6,216.6667,263.0
1.0,2350.1668,996.6667,1190.0
0.0,1035.3334,624.0,592.0
0.0,1769.6284,1646.6667,656.0
0.0,173.0,693.3333,1086.0
0.0,0.0,662.0,420.0
1.0,1785.0,1776.6667,1376.0
0.0,805.7,390.0,456.0
0.0,459.0,580.6667,278.0
0.0,70.1666,520.0,238.0
0.0,0.0,520.0,94.0
0.0,388.0,390.0,650.0
0.0,63.8334,0.0,0.0
0.0,58.0,260.0,982.0
0.0,1557.2,606.6667,674.0
1.0,777.8334,346.6667,920.0
0.0,3884.6666,476.6667,454.0
0.0,0.0,260.0,254.0
0.0,2065.4618,1773.3333,8400.0
0.0,693.8334,1126.6667,782.0
0.0,234.8334,433.3333,618.6667
0.0,210.5666,910.0,220.0
0.0,6268.9618,650.0,2040.0
0.0,1106.6334,1300.0,808.0
1.0,1922.6284,1083.3333,710.0
0.0,1753.5666,910.0,1386.0
0.0,419.5666,910.0,602.0
0.0,0.0,693.3333,51.0
1.0,3016.6666,1664.0,1022.0
0.0,3019.6284,346.6667,764.0
0.0,542.1,866.6667,270.0
0.0,0.0,173.3333,0.0
1.0,821.5,1256.6667,68.0
0.0,3717.0334,653.3333,514.0
0.0,120.0,606.6667,682.0
0.0,1071.0,693.3333,1002.0
0.0,76.5,173.3333,0.0
0.0,0.0,520.0,215.0
0.0,1769.6284,823.3333,730.0
0.0,31.6,303.3333,70.0
1.0,577.3,1386.6667,410.0
0.0,713.6334,606.6667,1074.0
0.0,688.5,300.0,750.0
1.0,267.8334,433.3333,480.0
1.0,586.5,693.3333,767.0
0.0,0.0,312.0,484.0
0.0,38.3334,433.3333,834.0
1.0,191.3334,693.3333,294.0
1.0,994.5,2600.0,510.0
0.0,560.9666,424.6667,657.0
0.0,0.0,563.3333,504.0
1.0,375.3,736.6667,274.0
0.0,0.0,329.3333,336.0
0.0,0.0,1473.3333,770.0
0.0,637.5,554.0,365.0
0.0,0.0,346.6667,198.0
1.0,1769.6284,2600.0,998.0
1.0,1482.1666,2166.6667,880.0
0.0,0.0,693.3333,1182.0
0.0,0.0,433.3333,10.0
0.0,0.0,520.0,620.0
0.0,417.9,173.3333,604.0
0.0,794.6668,433.3333,714.0
0.0,1769.6284,1993.3333,1196.0
1.0,306.0,1338.3333,518.0
0.0,460.0,471.3333,729.0
0.0,1211.3334,650.0,525.0
0.0,0.0,494.0,159.0
1.0,6.3334,1560.0,497.0
0.0,1740.8,1300.0,760.0
0.0,31.8334,346.6667,0.0
0.0,420.8334,303.3333,317.0
1.0,3902.9666,3986.6667,1337.3333
0.0,0.0,390.0,892.0
0.0,408.0,970.6667,326.0
0.0,593.3,1733.3333,812.0
0.0,0.0,433.3333,180.0
0.0,2689.3,1733.3333,1120.0
1.0,558.3666,1213.3333,602.0
1.0,1851.2618,866.6667,986.0
0.0,195.7334,823.3333,405.0
1.0,247.9666,520.0,820.0
0.0,708.0,823.3333,980.0
0.0,1848.8334,1430.0,1240.0
0.0,140.3334,563.3333,327.0
0.0,163.7334,563.3333,500.0
0.0,214.7,303.3333,370.0
0.0,801.2334,736.6667,1064.0
0.0,1360.5,216.6667,534.0
0.0,5345.2,2600.0,1008.0
0.0,741.2334,1083.3333,790.0
1.0,2292.0,1473.3333,1169.0
